Loan_ID,Customer_ID,Product,Disbursement_Date,Loan_Amount,Interest_Rate,Tenure,DPD_Days,NPA_Flag,NPA_Flag_raw
LOAN_0004540,CUST_05510,Home,2026-03-12,8379537.47,9.6,300,6,N,N
LOAN_0004541,CUST_08295,Home,2025-12-05,7211284.72,9.41,120,1,N,N
LOAN_0004542,CUST_07460,Education,2022-12-12,933150.41,9.37,84,15,N,N
LOAN_0004543,CUST_01797,Home,2021-02-16,4684021.51,8.87,240,24,N,N
LOAN_0004544,CUST_06479,Education,2026-01-04,276961.28,8.66,120,6,N,N
LOAN_0004545,CUST_06108,Auto,2023-10-04,1040682.56,11.77,36,16,N,N
LOAN_0004546,CUST_04272,Home,2021-10-05,7898858.37,8.83,120,120,Y,Y
LOAN_0004547,CUST_04073,Home,2022-10-07,6022359.07,7.96,120,3,N,N
LOAN_0004548,CUST_01831,Home,2025-03-12,3006615.92,7.49,240,2,N,N
LOAN_0004549,CUST_00175,Education,2021-09-09,984740.37,11.95,84,1,N,N
LOAN_0004550,CUST_08737,Home,2023-09-14,2685133.13,8.41,120,12,N,N
LOAN_0004551,CUST_06089,Personal,2023-02-28,431948.43,10.93,48,0,N,N
LOAN_0004552,CUST_05335,Home,2022-09-22,2714791.93,8.13,240,2,N,N
LOAN_0004553,CUST_08624,Home,2024-09-03,7615411.75,8.52,180,21,N,N
LOAN_0004554,CUST_06383,Home,2022-07-23,4029010.11,9.64,300,120,Y,Y
LOAN_0004555,CUST_09755,Personal,2021-06-08,1270279.36,17.54,24,4,N,N
LOAN_0004556,CUST_01051,Home,2026-04-16,5838749.19,8.52,180,7,N,N
LOAN_0004557,CUST_04667,Auto,2022-01-21,552402.25,9.28,36,4,N,N
LOAN_0004558,CUST_9999,Home,2024-07-31,7523818.49,8.88,240,8,N,N
LOAN_0004559,CUST_04293,Home,2024-02-15,8884851.11,10.22,240,1,N,N
LOAN_0004560,CUST_00992,Home,2024-07-27,6655535.46,8.05,120,0,N,N
LOAN_0004561,CUST_08951,Home,2022-07-27,7220518.34,7.04,240,1,N,N
LOAN_0004562,CUST_00864,Education,2023-04-12,1796865.17,8.12,120,0,N,N
LOAN_0004563,CUST_05606,Education,2025-07-29,1387443.81,11.95,84,3,N,N
LOAN_0004564,CUST_02434,Home,2024-09-09,6958049.28,8.69,180,75,N,N
LOAN_0004565,CUST_04094,Personal,2022-07-25,945199.15,16.48,36,4,N,N
LOAN_0004566,CUST_07708,Auto,2026-03-24,568162.38,10.93,36,2,N,N
LOAN_0004567,CUST_06940,Home,2021-02-24,9935573.44,8.82,300,3,N,N
LOAN_0004568,CUST_04102,Personal,2024-11-23,1047783.78,12.92,36,6,N,N
LOAN_0004569,CUST_01593,Education,2023-09-30,310565.61,8.76,84,3,N,N
LOAN_0004570,CUST_00065,Home,2024-04-03,9927291.47,8.36,180,18,N,N
LOAN_0004571,CUST_00531,Home,2022-11-19,4789383.86,10.1,240,12,N,N
LOAN_0004572,CUST_03377,Education,2021-03-28,1785510.66,9.07,84,5,N,N
LOAN_0004573,CUST_10143,Personal,2024-05-09,432009.34,14.21,24,3,N,N
LOAN_0004574,CUST_02898,Home,2021-11-26,8568536.23,7.61,300,11,N,N
LOAN_0004575,CUST_06155,Home,2024-01-02,8398417.41,7.89,180,1,N,N
LOAN_0004576,CUST_04638,Personal,2022-11-09,1343824.16,11.92,60,10,N,N
LOAN_0004577,CUST_06285,Home,2021-11-02,9830635.45,9.45,300,11,N,N
LOAN_0004578,CUST_09576,Auto,2022-01-15,782087.97,12.87,48,1,N,N
LOAN_0004579,CUST_01061,Home,2023-02-10,9240855.47,8.17,180,2,N,N
LOAN_0004580,CUST_02453,Home,2023-02-17,7048618.37,9.43,240,1,N,N
LOAN_0004581,CUST_01400,Home,2025-03-21,4505909.79,8.62,180,3,N,N
LOAN_0004582,CUST_02517,Personal,2026-03-03,1164129.24,12.78,60,11,N,N
LOAN_0004583,CUST_02280,Personal,2021-06-21,1115721.97,16.39,24,2,N,N
LOAN_0004584,CUST_09913,Home,2021-05-08,7717831.96,9.13,180,3,N,N
LOAN_0004585,CUST_08986,Home,2025-08-10,9976730.5,7.86,300,10,N,N
LOAN_0004586,CUST_06428,Auto,2023-02-10,857245.14,11.14,48,8,N,N
LOAN_0004587,CUST_02462,Home,2021-12-22,6645102.48,8.31,300,2,N,N
LOAN_0004588,CUST_06625,Home,2025-10-22,4711960.92,9.22,120,13,N,N
LOAN_0004589,CUST_09984,Auto,2022-02-28,1899430.12,9.72,72,13,N,N
LOAN_0004590,CUST_08196,Auto,2023-12-01,2376228.18,9.8,72,36,N,N
LOAN_0004591,CUST_03795,Auto,2024-11-30,682472.0,10.24,72,12,N,N
LOAN_0004592,CUST_08981,Personal,2022-04-04,257551.58,15.03,48,2,N,N
LOAN_0004593,CUST_06914,Personal,2022-06-25,519969.48,10.73,60,4,N,N
LOAN_0004594,CUST_04354,Education,2023-10-01,311033.5,9.84,84,22,N,N
LOAN_0004595,CUST_00621,Auto,2022-11-26,531987.85,9.27,36,0,N,N
LOAN_0004596,CUST_06727,Education,2025-10-15,1274556.32,10.9,84,15,N,N
LOAN_0004597,CUST_08482,Education,2025-02-17,1829881.58,9.89,84,9,N,N
LOAN_0004598,CUST_08247,Home,2025-12-10,3757447.28,10.05,300,8,N,N
LOAN_0004599,CUST_04481,Personal,2022-11-04,1209820.66,17.76,36,2,N,N
LOAN_0004600,CUST_00658,Education,2024-02-21,1090458.51,10.61,120,4,N,N
LOAN_0004601,CUST_01701,Personal,2023-03-10,1229982.61,15.69,60,0,N,N
LOAN_0004602,CUST_02782,Personal,2023-11-11,1434394.39,15.69,24,4,N,N
LOAN_0004603,CUST_04523,Personal,2023-12-05,205769.04,17.76,36,46,N,N
LOAN_0004604,CUST_10149,Personal,2023-09-08,1156220.84,13.54,48,4,N,N
LOAN_0004605,CUST_08435,Education,2026-03-23,503593.37,9.84,120,0,N,N
LOAN_0004606,CUST_06273,Home,2023-03-30,7225679.08,10.48,180,19,N,N
LOAN_0004607,CUST_02490,Education,2021-05-25,874814.41,8.06,84,17,N,N
LOAN_0004608,CUST_02312,Auto,2025-06-21,1269221.98,12.59,36,12,N,N
LOAN_0004609,CUST_01485,Education,2021-11-06,306811.89,8.6,120,9,N,N
LOAN_0004610,CUST_02630,Home,2025-03-27,6285381.58,10.09,240,11,N,N
LOAN_0004611,CUST_00516,Home,2023-01-24,5484004.78,7.38,120,0,N,N
LOAN_0004612,CUST_03429,Home,2025-06-07,9578292.88,9.18,300,8,N,N
LOAN_0004613,CUST_07547,Home,2023-05-04,2790521.57,10.47,240,5,N,N
LOAN_0004614,CUST_00856,Personal,2022-07-26,960801.82,14.88,48,7,N,N
LOAN_0004615,CUST_09752,Personal,2025-03-15,1144555.6,17.26,24,8,N,N
LOAN_0004616,CUST_02952,Education,2023-09-30,471373.12,11.51,120,1,N,N
LOAN_0004617,CUST_07498,Home,2023-08-23,7241022.17,9.8,120,10,N,N
LOAN_0004618,CUST_07332,Personal,2024-04-13,189198.81,10.97,60,4,N,N
LOAN_0004619,CUST_05044,Education,2026-04-04,764294.93,9.85,84,1,N,N
LOAN_0004620,CUST_02080,Education,2025-04-22,1674693.71,9.13,60,9,N,N
LOAN_0004621,CUST_03785,Personal,2026-04-21,1049651.16,11.11,60,5,N,N
LOAN_0004622,CUST_02777,Auto,2024-04-20,1042538.59,10.13,48,18,N,N
LOAN_0004623,CUST_06675,Personal,2021-12-25,860629.12,10.71,48,0,N,N
LOAN_0004624,CUST_08488,Home,2026-04-17,6201090.96,7.7,240,1,N,N
LOAN_0004625,CUST_05396,Personal,2024-08-12,1394437.94,14.42,48,3,N,N
LOAN_0004626,CUST_03676,Home,2025-07-27,2419785.29,8.43,300,3,N,N
LOAN_0004627,CUST_05085,Auto,2022-03-02,687692.07,9.97,72,12,N,N
LOAN_0004628,CUST_10035,Home,2021-07-07,5220127.71,9.06,240,38,N,N
LOAN_0004629,CUST_03262,Auto,2026-03-19,879033.28,12.71,48,23,N,N
LOAN_0004630,CUST_00725,Home,2026-05-26,7725060.8,9.53,240,4,N,N
LOAN_0004631,CUST_09367,Education,2021-08-18,901838.51,7.71,60,2,N,N
LOAN_0004632,CUST_04641,Auto,2023-03-24,1637371.96,10.82,36,1,N,N
LOAN_0004633,CUST_06933,Home,2021-07-10,9032696.15,8.05,180,2,N,N
LOAN_0004634,CUST_08707,Home,2026-01-21,7007517.95,9.06,120,0,N,N
LOAN_0004635,CUST_02839,Personal,2021-01-09,232200.77,15.72,36,6,N,N
LOAN_0004636,CUST_03454,Home,2022-07-08,5810567.81,10.38,300,13,N,N
LOAN_0004637,CUST_03102,Auto,2025-11-21,1263859.86,9.59,72,8,N,N
LOAN_0004638,CUST_09680,Auto,2023-05-22,2106122.51,8.38,36,1,N,N
LOAN_0004639,CUST_07965,Personal,2023-03-10,816172.79,16.08,60,6,N,N
LOAN_0004640,CUST_00091,Home,2021-03-01,2928553.33,9.68,180,0,N,N
LOAN_0004641,CUST_04947,Personal,2021-02-17,1193346.85,15.95,24,1,N,N
LOAN_0004642,CUST_03934,Personal,2022-07-22,1131307.97,12.42,36,1,N,N
LOAN_0004643,CUST_09474,Personal,2021-06-28,226353.25,14.29,48,13,N,N
LOAN_0004644,CUST_06115,Personal,2022-03-20,1403594.73,16.9,48,26,N,N
LOAN_0004645,CUST_04504,Personal,2026-05-01,1312866.07,15.3,60,3,N,N
LOAN_0004646,CUST_03198,Education,2023-06-10,1549516.73,8.48,60,3,N,N
LOAN_0004647,CUST_01231,Auto,2023-04-04,2275147.44,12.94,72,0,N,N
LOAN_0004648,CUST_06171,Home,2022-10-03,3865652.68,9.92,240,150,Y,Y
LOAN_0004649,CUST_07801,Personal,2023-07-18,846815.82,11.76,60,4,N,N
LOAN_0004650,CUST_04826,Personal,2023-01-08,1021669.1,10.62,36,9,N,N
LOAN_0004651,CUST_01605,Personal,2022-03-24,1455515.33,10.84,60,2,N,N
LOAN_0004652,CUST_09613,Auto,2025-01-15,537539.36,11.45,48,26,N,N
LOAN_0004653,CUST_07933,Auto,2026-01-26,1998168.66,8.16,60,1,N,N
LOAN_0004654,CUST_03921,Personal,2022-05-29,1012364.34,16.83,36,3,N,N
LOAN_0004655,CUST_01120,Auto,2021-10-20,882518.39,12.25,60,5,N,N
LOAN_0004656,CUST_08228,Home,2022-04-16,4762828.48,9.7,180,10,N,N
LOAN_0004657,CUST_04922,Home,2023-05-15,7565392.5,7.05,120,1,N,N
LOAN_0004658,CUST_07144,Education,2022-10-02,1008749.64,12.14,60,9,N,N
LOAN_0004659,CUST_00860,Auto,2022-01-25,1997032.99,11.27,72,0,N,N
LOAN_0004660,CUST_00422,Home,2022-03-15,5908103.39,9.1,240,8,N,N
LOAN_0004661,CUST_03962,Education,2022-06-30,1172547.26,10.09,84,0,N,N
LOAN_0004662,CUST_09051,Auto,2021-06-25,699882.01,9.97,72,9,N,N
LOAN_0004663,CUST_09122,Home,2023-05-15,9967138.05,10.01,300,0,N,N
LOAN_0004664,CUST_07915,Auto,2021-10-23,935969.94,12.74,72,5,N,N
LOAN_0004665,CUST_02274,Home,2025-12-25,6001212.36,8.48,180,14,N,N
LOAN_0004666,CUST_00408,Personal,2026-05-04,322353.67,15.46,36,21,N,N
LOAN_0004667,CUST_02223,Education,2023-09-24,1638275.6,9.32,60,5,N,N
LOAN_0004668,CUST_03073,Auto,2026-02-12,1090910.03,9.85,36,13,N,N
LOAN_0004669,CUST_06587,Home,2025-04-10,6568514.16,10.09,120,3,N,N
LOAN_0004670,CUST_00086,Auto,2024-07-02,2346128.32,9.9,60,10,N,N
LOAN_0004671,CUST_06390,Personal,2024-02-24,729644.12,13.69,24,4,N,N
LOAN_0004672,CUST_04904,Auto,2026-04-20,1635235.0,10.79,72,0,N,N
LOAN_0004673,CUST_05753,Personal,2023-01-03,273253.19,16.53,48,3,N,N
LOAN_0004674,CUST_00933,Personal,2024-09-15,1129459.52,17.71,60,9,N,N
LOAN_0004675,CUST_06046,Personal,2024-04-13,305587.75,10.75,48,0,N,N
LOAN_0004676,CUST_02279,Education,2022-03-24,654339.61,9.98,60,1,N,N
LOAN_0004677,CUST_05069,Home,2022-07-15,2171366.24,10.29,180,0,N,N
LOAN_0004678,CUST_06677,Education,2025-05-10,1338184.56,8.74,60,4,N,N
LOAN_0004679,CUST_06395,Education,2024-09-18,1268577.08,10.52,60,5,N,N
LOAN_0004680,CUST_06710,Personal,2022-06-03,1014874.52,12.76,60,1,N,N
LOAN_0004681,CUST_08592,Personal,2024-06-08,926430.26,13.35,36,0,N,N
LOAN_0004682,CUST_00499,Personal,2026-01-02,936257.17,16.26,24,7,N,N
LOAN_0004683,CUST_04111,Home,2022-10-28,6952279.91,7.0,180,1,N,N
LOAN_0004684,CUST_04699,Personal,2021-11-15,1401974.07,13.55,48,9,N,N
LOAN_0004685,CUST_01920,Home,2024-06-28,2073171.25,10.11,180,14,N,N
LOAN_0004686,CUST_04027,Education,2021-07-02,587213.66,10.25,60,12,N,N
LOAN_0004687,CUST_04667,Personal,2022-08-01,890096.56,10.83,24,0,N,N
LOAN_0004688,CUST_03858,Auto,2025-06-29,440963.77,8.68,60,24,N,N
LOAN_0004689,CUST_03372,Auto,2023-03-13,2406492.6,9.88,72,3,N,N
LOAN_0004690,CUST_03190,Education,2021-12-18,791570.02,7.62,120,2,N,N
LOAN_0004691,CUST_07570,Personal,2023-09-17,1180963.24,14.48,24,1,N,N
LOAN_0004692,CUST_00252,Home,2022-06-01,4792021.56,9.08,240,9,N,N
LOAN_0004693,CUST_08448,Personal,2022-06-14,940955.43,11.84,60,6,N,N
LOAN_0004694,CUST_03028,Home,2022-09-07,3702347.05,10.12,120,3,N,N
LOAN_0004695,CUST_05163,Personal,2022-08-14,486833.78,14.38,48,13,N,N
LOAN_0004696,CUST_06383,Home,2023-09-11,2600452.15,7.19,180,0,N,N
LOAN_0004697,CUST_05435,Personal,2021-02-27,375011.18,14.21,36,0,N,N
LOAN_0004698,CUST_01098,Home,2024-03-19,4306063.18,8.08,180,4,N,N
LOAN_0004699,CUST_00673,Personal,2021-05-03,861887.73,12.57,60,60,N,N
LOAN_0004700,CUST_01801,Education,2023-01-03,530398.48,10.49,84,20,N,N
LOAN_0004701,CUST_08383,Personal,2026-06-16,889479.13,11.01,48,0,N,N
LOAN_0004702,CUST_05035,Personal,2023-01-02,519137.03,14.55,24,10,N,N
LOAN_0004703,CUST_10105,Home,2026-06-30,5400654.92,10.09,120,6,N,N
LOAN_0004704,CUST_01706,Home,2021-08-08,5962203.69,9.65,240,5,N,N
LOAN_0004705,CUST_00530,Home,2023-06-08,3924289.88,9.69,180,3,N,N
LOAN_0004706,CUST_06714,Personal,2021-05-12,620343.59,15.46,60,6,N,N
LOAN_0004707,CUST_07157,Auto,2024-12-27,753357.81,9.6,48,4,N,N
LOAN_0004708,CUST_05794,Auto,2023-09-07,1072221.15,8.28,60,30,N,N
LOAN_0004709,CUST_01488,Education,2024-03-01,670478.89,7.97,60,6,N,N
LOAN_0004710,CUST_08970,Auto,2021-05-13,436851.06,12.56,48,8,N,N
LOAN_0004711,CUST_06536,Auto,2025-09-24,939952.95,9.16,36,0,N,N
LOAN_0004712,CUST_09346,Auto,2024-10-28,945362.87,8.21,72,1,N,N
LOAN_0004713,CUST_04364,Personal,2022-07-24,1157467.4,11.94,24,0,N,N
LOAN_0004714,CUST_03739,Personal,2021-01-21,631923.01,14.69,36,2,N,N
LOAN_0004715,CUST_02780,Home,2021-03-08,8669789.91,7.77,300,16,N,N
LOAN_0004716,CUST_02905,Personal,2021-10-06,885665.9,12.88,48,5,N,N
LOAN_0004717,CUST_04040,Home,2021-05-13,4557599.75,8.33,120,150,Y,Y
LOAN_0004718,CUST_03408,Personal,2021-06-25,1149671.14,12.39,24,16,N,N
LOAN_0004719,CUST_06956,Home,2022-12-18,2457063.02,8.75,180,10,N,N
LOAN_0004720,CUST_05392,Personal,2021-07-13,1443941.66,11.48,24,4,N,N
LOAN_0004721,CUST_07742,Education,2021-02-27,267980.57,8.62,60,1,N,N
LOAN_0004722,CUST_00115,Personal,2024-04-01,704149.62,13.7,24,5,N,N
LOAN_0004723,CUST_08026,Personal,2026-04-03,325754.59,15.06,24,1,N,N
LOAN_0004724,CUST_09647,Auto,2025-07-18,434117.4,9.28,36,8,N,N
LOAN_0004725,CUST_02784,Personal,2024-04-07,310224.81,11.16,24,3,N,N
LOAN_0004726,CUST_09423,Personal,2026-02-25,1269433.04,13.58,36,0,N,N
LOAN_0004727,CUST_03436,Education,2023-11-06,509094.73,9.0,120,1,N,N
LOAN_0004728,CUST_08572,Auto,2025-03-23,887634.11,12.29,60,1,N,N
LOAN_0004729,CUST_09922,Personal,2025-07-12,207985.18,12.8,36,8,N,N
LOAN_0004730,CUST_03645,Home,2025-02-19,8572418.57,9.96,180,5,N,N
LOAN_0004731,CUST_10006,Home,2022-09-30,7255746.05,10.07,180,9,N,N
LOAN_0004732,CUST_08939,Personal,2021-08-21,618604.8,11.68,48,0,N,N
LOAN_0004733,CUST_08483,Auto,2022-06-28,686230.51,12.98,72,1,N,N
LOAN_0004734,CUST_04345,Education,2021-05-06,1438578.25,10.7,60,8,N,N
LOAN_0004735,CUST_04659,Personal,2022-10-12,683065.22,14.88,48,75,N,N
LOAN_0004736,CUST_01952,Auto,2022-11-21,1674914.41,11.97,48,35,N,N
LOAN_0004737,CUST_09390,Personal,2021-03-08,698739.78,16.56,48,1,N,N
LOAN_0004738,CUST_05630,Personal,2025-06-28,1280318.47,14.21,36,1,N,N
LOAN_0004739,CUST_09704,Personal,2022-09-08,1421619.64,16.57,48,5,N,N
LOAN_0004740,CUST_05176,Personal,2022-12-06,790499.22,16.25,24,17,N,N
LOAN_0004741,CUST_04617,Home,2024-02-11,9540342.66,9.18,120,6,N,N
LOAN_0004742,CUST_00392,Personal,2025-01-21,735144.02,11.92,60,1,N,N
LOAN_0004743,CUST_00641,Education,2021-11-15,1737542.34,9.03,84,0,N,N
LOAN_0004744,CUST_01233,Auto,2023-04-09,799266.69,8.25,48,12,N,N
LOAN_0004745,CUST_09757,Home,2025-10-29,8956095.61,10.03,240,5,N,N
LOAN_0004746,CUST_04320,Personal,2026-04-19,585417.96,13.66,36,2,N,N
LOAN_0004747,CUST_04529,Home,2024-04-26,3585744.78,10.23,300,30,N,N
LOAN_0004748,CUST_00223,Personal,2023-03-17,904941.33,15.84,48,7,N,N
LOAN_0004749,CUST_03249,Auto,2022-03-22,579379.67,9.56,36,13,N,N
LOAN_0004750,CUST_03454,Personal,2022-02-04,1003603.5,17.34,24,2,N,N
LOAN_0004751,CUST_05432,Home,2021-07-28,2020872.34,8.97,120,1,N,N
LOAN_0004752,CUST_03105,Home,2024-12-19,2290879.91,9.23,120,24,N,N
LOAN_0004753,CUST_08870,Auto,2024-12-14,1719891.17,10.2,48,14,N,N
LOAN_0004754,CUST_09456,Education,2026-07-06,379341.04,9.06,84,2,N,N
LOAN_0004755,CUST_06203,Home,2024-01-28,3078902.6,7.09,120,2,N,N
LOAN_0004756,CUST_00311,Auto,2026-06-28,2313742.27,10.77,72,10,N,N
LOAN_0004757,CUST_07902,Auto,2023-10-11,1425286.11,13.0,48,2,N,N
LOAN_0004758,CUST_00606,Auto,2025-05-29,402844.47,12.79,48,8,N,N
LOAN_0004759,CUST_09824,Home,2021-11-18,3698977.99,8.26,300,5,N,N
LOAN_0004760,CUST_02800,Home,2021-09-14,2248942.05,7.63,180,120,Y,Y
LOAN_0004761,CUST_04827,Home,2026-05-11,3230770.58,9.87,300,9,N,N
LOAN_0004762,CUST_01037,Personal,2021-02-12,449050.27,17.91,48,7,N,N
LOAN_0004763,CUST_02086,Education,2022-05-05,249030.63,9.04,84,12,N,N
LOAN_0004764,CUST_09577,Education,2024-03-20,347167.93,7.96,84,4,N,N
LOAN_0004765,CUST_03310,Personal,2021-11-09,580554.92,11.26,36,7,N,N
LOAN_0004766,CUST_06555,Personal,2023-05-02,136273.43,14.71,48,8,N,N
LOAN_0004767,CUST_01355,Education,2021-02-19,1809836.59,11.15,120,1,N,N
LOAN_0004768,CUST_01337,Home,2024-11-01,3164912.05,9.4,120,8,N,N
LOAN_0004769,CUST_09063,Education,2022-04-12,1320751.51,9.99,84,8,N,N
LOAN_0004770,CUST_07537,Personal,2026-02-07,804928.32,17.32,24,3,N,N
LOAN_0004771,CUST_09713,Home,2024-06-19,8712014.23,9.2,120,6,N,N
LOAN_0004772,CUST_02561,Personal,2026-06-20,1295939.07,13.93,60,1,N,N
LOAN_0004773,CUST_05131,Home,2025-09-01,2905373.8,7.11,300,17,N,N
LOAN_0004774,CUST_03133,Personal,2026-04-10,852043.62,12.31,48,0,N,N
LOAN_0004775,CUST_08543,Education,2022-01-30,1010555.65,12.09,60,1,N,N
LOAN_0004776,CUST_00173,Education,2025-10-01,588636.1,7.54,120,6,N,N
LOAN_0004777,CUST_05116,Personal,2025-02-16,606088.45,11.55,36,7,N,N
LOAN_0004778,CUST_00464,Home,2021-03-07,8473372.51,10.1,180,17,N,N
LOAN_0004779,CUST_03162,Education,2022-01-06,381348.18,8.86,84,1,N,N
LOAN_0004780,CUST_02301,Education,2023-08-16,1368073.7,10.1,120,17,N,N
LOAN_0004781,CUST_04591,Education,2023-11-30,1466358.12,9.66,120,1,N,N
LOAN_0004782,CUST_04718,Education,2021-07-22,1614717.4,8.06,60,2,N,N
LOAN_0004783,CUST_03238,Personal,2022-08-26,580231.55,10.64,24,2,N,N
LOAN_0004784,CUST_05438,Home,2024-09-03,5070441.43,8.39,180,2,N,N
LOAN_0004785,CUST_08304,Auto,2022-01-28,854667.28,12.64,36,2,N,N
LOAN_0004786,CUST_03484,Personal,2022-04-02,461165.82,11.11,24,6,N,N
LOAN_0004787,CUST_09827,Personal,2022-12-22,539235.52,16.88,60,7,N,N
LOAN_0004788,CUST_01953,Personal,2021-08-11,228056.86,15.77,24,14,N,N
LOAN_0004789,CUST_05241,Auto,2021-02-21,2274610.48,8.86,60,8,N,N
LOAN_0004790,CUST_10049,Auto,2022-04-15,530177.6,10.39,60,4,N,N
LOAN_0004791,CUST_9999,Auto,2023-06-23,1968668.98,9.22,60,4,N,N
LOAN_0004792,CUST_06752,Home,2021-02-12,8671006.27,9.02,120,1,N,N
LOAN_0004793,CUST_01952,Personal,2023-09-25,881112.33,16.65,36,3,N,N
LOAN_0004794,CUST_08429,Home,2023-06-30,4761306.49,7.97,180,9,N,N
LOAN_0004795,CUST_05853,Auto,2021-01-07,1334832.83,10.9,72,3,N,N
LOAN_0004796,CUST_01559,Personal,2021-02-25,911240.79,17.39,60,1,N,N
LOAN_0004797,CUST_04373,Home,2022-02-19,4414682.88,9.28,300,0,N,N
LOAN_0004798,CUST_08347,Personal,2026-07-11,1344495.91,14.53,48,2,N,N
LOAN_0004799,CUST_01977,Home,2021-12-28,5347488.86,8.22,120,6,N,N
LOAN_0004800,CUST_08644,Auto,2021-09-04,1710386.88,9.82,72,15,N,N
LOAN_0004801,CUST_07292,Auto,2021-06-12,1301321.02,11.74,36,7,N,N
LOAN_0004802,CUST_09500,Personal,2021-09-07,412376.16,13.3,48,8,N,N
LOAN_0004803,CUST_10104,Home,2023-03-18,5594492.39,10.38,120,18,N,N
LOAN_0004804,CUST_01156,Home,2021-01-31,5891850.77,8.56,300,120,Y,Y
LOAN_0004805,CUST_00581,Personal,2025-02-21,1172168.73,16.55,60,5,N,N
LOAN_0004806,CUST_9999,Home,2022-03-03,4921248.28,8.69,300,2,N,N
LOAN_0004807,CUST_05036,Home,2025-05-25,4157262.7,9.8,240,6,N,N
LOAN_0004808,CUST_04693,Personal,2024-01-03,1401661.16,17.24,60,21,N,N
LOAN_0004809,CUST_08703,Education,2023-06-09,397619.93,12.36,120,0,N,N
LOAN_0004810,CUST_03573,Auto,2022-09-07,750652.89,12.63,72,0,N,N
LOAN_0004811,CUST_00711,Home,2024-05-27,8090045.32,8.93,180,6,N,N
LOAN_0004812,CUST_06676,Auto,2023-11-17,1023006.97,8.04,36,2,N,N
LOAN_0004813,CUST_06741,Home,2024-08-12,8751504.63,7.68,240,4,N,N
LOAN_0004814,CUST_06946,Education,2024-09-18,1109402.62,8.22,84,24,N,N
LOAN_0004815,CUST_04930,Home,2022-12-10,2293517.54,7.79,300,2,N,N
LOAN_0004816,CUST_02913,Auto,2023-12-28,867879.68,12.62,60,1,N,N
LOAN_0004817,CUST_05302,Personal,2024-03-25,1357223.23,12.98,36,5,N,N
LOAN_0004818,CUST_00381,Personal,2025-09-27,542278.19,11.41,24,3,N,N
LOAN_0004819,CUST_04734,Personal,2022-02-02,302422.68,11.59,24,17,N,N
LOAN_0004820,CUST_07712,Education,2021-08-28,1971109.33,9.52,84,2,N,N
LOAN_0004821,CUST_08403,Home,2025-12-26,7180132.53,7.03,240,12,N,N
LOAN_0004822,CUST_07398,Personal,2021-09-20,833283.82,10.97,60,16,N,N
LOAN_0004823,CUST_00161,Home,2022-03-06,2012191.91,7.58,300,1,N,N
LOAN_0004824,CUST_03048,Personal,2023-09-28,1485390.97,11.18,48,4,N,N
LOAN_0004825,CUST_04372,Personal,2023-03-27,1192363.27,16.46,48,15,N,N
LOAN_0004826,CUST_02603,Home,2021-09-19,5030468.1,9.8,120,3,N,N
LOAN_0004827,CUST_10113,Personal,2024-09-15,974907.14,16.97,60,13,N,N
LOAN_0004828,CUST_03315,Auto,2023-08-01,2137613.3,9.69,48,0,N,N
LOAN_0004829,CUST_01567,Education,2026-06-01,469210.48,9.13,120,7,N,N
LOAN_0004830,CUST_02483,Education,2021-01-30,1022742.05,7.65,84,2,N,N
LOAN_0004831,CUST_09685,Auto,2026-04-05,531176.94,9.12,48,1,N,N
LOAN_0004832,CUST_09338,Home,2021-03-30,4821035.36,7.11,300,5,N,N
LOAN_0004833,CUST_07670,Auto,2023-04-01,1495635.34,11.56,72,19,N,N
LOAN_0004834,CUST_09314,Education,2024-04-06,684740.67,8.93,84,4,N,N
LOAN_0004835,CUST_07282,Personal,2023-10-09,328150.17,14.25,48,0,N,N
LOAN_0004836,CUST_02488,Personal,2021-06-22,1422181.42,12.73,60,5,N,N
LOAN_0004837,CUST_01082,Home,2021-02-28,5498149.1,8.54,240,11,N,N
LOAN_0004838,CUST_07473,Personal,2021-01-27,468855.66,10.64,60,27,N,N
LOAN_0004839,CUST_00362,Personal,2023-10-11,854446.82,15.27,48,0,N,N
LOAN_0004840,CUST_02425,Education,2025-07-04,1585545.47,11.93,60,6,N,N
LOAN_0004841,CUST_02097,Home,2026-03-17,9444626.79,8.92,240,1,N,N
LOAN_0004842,CUST_03401,Home,2022-03-18,6662563.37,10.42,240,0,N,N
LOAN_0004843,CUST_05756,Auto,2025-05-16,1441262.52,12.09,72,5,N,N
LOAN_0004844,CUST_04816,Personal,2021-02-05,1154472.94,17.93,24,3,N,N
LOAN_0004845,CUST_02932,Personal,2025-06-11,365441.76,17.9,24,16,N,N
LOAN_0004846,CUST_09204,Home,2025-06-05,9682464.55,10.4,240,17,N,N
LOAN_0004847,CUST_07656,Home,2026-07-02,8912575.75,8.76,240,75,N,N
LOAN_0004848,CUST_09697,Auto,2025-06-08,1816760.57,10.04,36,25,N,N
LOAN_0004849,CUST_09695,Education,2024-11-20,251185.54,7.51,84,1,N,N
LOAN_0004850,CUST_02227,Home,2024-11-19,2490770.23,9.16,120,75,N,N
LOAN_0004851,CUST_00277,Personal,2024-03-29,1319938.33,15.54,48,2,N,N
LOAN_0004852,CUST_04579,Personal,2024-09-17,1349037.89,11.72,48,18,N,N
LOAN_0004853,CUST_04243,Personal,2021-08-30,1085641.66,15.59,48,0,N,N
LOAN_0004854,CUST_10135,Personal,2022-05-19,453666.27,12.58,36,1,N,N
