Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Branch_ID,Relationship_Manager,Account_Type_raw
ACC_010343,CUST_04510,Savings,2025-01-14,131126.61,BR016,RM_032,Savings
ACC_010344,CUST_03940,Salary,2026-07-18,1071.48,BR003,RM_061,Salary
ACC_010345,CUST_01929,Savings,2026-04-19,54568.66,BR026,RM_012,Savings
ACC_010346,CUST_01300,Savings,2023-05-18,52484.31,BR031,RM_081,Savings
ACC_010347,CUST_05688,Savings,2025-04-26,204440.35,BR004,RM_012,Savings
ACC_010348,CUST_09667,Savings,2022-11-23,36576.14,BR028,RM_099,Savings
ACC_010349,CUST_09738,Savings,2026-06-15,6378.26,BR035,RM_063,Savings
ACC_010350,CUST_02121,Salary,2024-06-04,12743.72,BR039,RM_019,Salary
ACC_010351,CUST_07632,Salary,2026-08-12,20407.37,BR049,RM_076,Salary
ACC_010352,CUST_03764,Savings,2026-03-11,34935.16,BR012,RM_056,Savings
ACC_010353,CUST_00769,Current,2026-06-10,11544.43,BR040,RM_048,Current
ACC_010354,CUST_04500,Savings,2024-11-10,13447.78,BR013,RM_058,Savings
ACC_010355,CUST_09644,Salary,2021-08-26,2401.57,BR035,RM_005,Salary
ACC_010356,CUST_06716,Savings,2026-05-05,17361.44,BR034,RM_018,Savings
ACC_010357,CUST_05546,Current,2027-05-11,40111.17,BR038,RM_028,Current
ACC_010358,CUST_05727,Savings,2022-12-01,16859.73,BR007,RM_027,Savings
ACC_010359,CUST_09527,Current,2025-09-27,2816.21,BR038,RM_040,Current
ACC_010360,CUST_08804,Current,2026-05-21,13227.31,BR012,RM_074,Current
ACC_010361,CUST_05849,Salary,2026-08-06,63998.8,BR022,RM_094,Salary
ACC_010362,CUST_02226,Savings,2025-11-07,4113.03,BR013,RM_071,Savings
ACC_010363,CUST_06470,Savings,2025-05-31,12015.84,BR020,RM_001,Savings
ACC_010364,CUST_07578,Savings,2025-03-18,227355.5,BR043,RM_084,Savings
ACC_010365,CUST_05451,Savings,2026-03-17,7905.3,BR007,RM_030,Savings
ACC_010366,CUST_05137,Savings,2026-01-05,68651.87,BR022,RM_027,Savings
ACC_010367,CUST_01724,Current,2022-03-26,1233.22,BR008,RM_053,Current
ACC_010368,CUST_04385,Salary,2025-02-08,198940.31,BR048,RM_086,Salary
ACC_010369,CUST_07488,Savings,2026-06-17,16523.55,BR001,RM_039,Savings
ACC_010370,CUST_06744,Savings,2024-04-05,1432.25,BR013,RM_093,Savings
ACC_010371,CUST_07895,Savings,2026-04-13,278.31,BR013,RM_097,Savings
ACC_010372,CUST_06170,Savings,2026-05-29,39220.16,BR043,RM_009,Savings
ACC_010373,CUST_04417,Current,2024-09-23,1667.32,BR023,RM_010,Current
ACC_010374,CUST_06187,Savings,2026-07-06,10146.98,BR031,RM_063,Savings
ACC_010375,CUST_00140,Current,2024-03-14,11081.86,BR021,RM_080,Current
ACC_010376,CUST_02068,Current,2025-09-21,6888.95,BR009,RM_069,Current
ACC_010377,CUST_05717,Savings,2026-05-13,83856.06,BR015,RM_076,Savings
ACC_010378,CUST_06116,Savings,2027-01-15,53845.35,BR025,RM_052,Savings
ACC_010379,CUST_04873,Current,2025-05-29,53801.22,BR028,RM_079,Current
ACC_010380,CUST_06499,Savings,2025-03-20,33428.45,BR023,RM_018,Savings
ACC_010381,CUST_10163,Current,2026-06-20,1284.16,BR033,RM_059,Current
ACC_010382,CUST_00952,Current,2026-07-21,29944.67,BR012,RM_017,Current
ACC_010383,CUST_04128,Savings,2025-05-22,6544.94,BR040,RM_026,Savings
ACC_010384,CUST_09968,Savings,2025-08-25,354163.88,BR049,RM_029,Savings
ACC_010385,CUST_01334,Savings,2023-02-19,217644.34,BR029,RM_078,Savings
ACC_010386,CUST_08674,Salary,2024-02-18,354309.01,BR040,RM_048,Salary
ACC_010387,CUST_09065,Salary,2024-01-20,308.94,BR047,RM_016,Salary
ACC_010388,CUST_04550,Current,2026-04-04,6357.57,BR030,RM_087,Current
ACC_010389,CUST_05379,Current,2024-04-30,10052.37,BR038,RM_100,Current
ACC_010390,CUST_05415,Savings,2024-06-09,6113.52,BR040,RM_018,Savings
ACC_010391,CUST_09063,Savings,2022-09-09,11832.23,BR023,RM_098,Savings
ACC_010392,CUST_02701,Savings,2026-08-05,1753.15,BR038,RM_092,Savings
ACC_010393,CUST_01854,Savings,2023-12-27,49860.76,BR034,RM_083,Savings
ACC_010394,CUST_02711,Savings,2024-04-20,9021.84,BR004,RM_004,Savings
ACC_010395,CUST_10041,Current,2022-08-14,41168.6,BR034,RM_050,Current
ACC_010396,CUST_08914,Salary,2023-08-08,16582.0,BR041,RM_008,Salary
ACC_010397,CUST_06849,Current,2025-12-26,9388.61,BR006,RM_004,Current
ACC_010398,CUST_00124,Current,2024-06-02,13963.23,BR028,RM_081,Current
ACC_010399,CUST_06988,Savings,2025-02-17,16833.96,BR017,RM_019,Savings
ACC_010400,CUST_07569,Savings,2025-08-22,4368.05,BR021,RM_067,Savings
ACC_010401,CUST_07338,Savings,2023-12-21,10165.0,BR037,RM_008,Savings
ACC_010402,CUST_03569,Savings,2025-03-14,48398.79,BR043,RM_052,Savings
ACC_010403,CUST_05465,Savings,2026-07-20,33269.66,BR050,RM_072,Savings
ACC_010404,CUST_07674,Savings,2021-12-16,10153.9,BR047,RM_034,Savings
ACC_010405,CUST_05177,Savings,2026-07-14,57915.96,BR047,RM_096,Savings
ACC_010406,CUST_08305,Salary,2024-07-16,23077.64,BR041,RM_094,Salary
ACC_010407,CUST_04633,Savings,2025-10-11,5599.44,BR027,RM_025,Savings
ACC_010408,CUST_00362,Savings,2025-11-04,51011.27,BR001,RM_038,Savings
ACC_010409,CUST_08709,Savings,2026-03-10,14319.53,BR040,RM_011,Savings
ACC_010410,CUST_06620,Savings,2024-04-03,82062.11,BR039,RM_045,Savings
ACC_010411,CUST_01924,Savings,2025-05-13,29536.74,BR023,RM_089,Savings
ACC_010412,CUST_00604,Savings,2026-02-13,26289.53,BR016,RM_094,Savings
ACC_010413,CUST_07006,Savings,2023-05-09,14047.91,BR017,RM_093,Savings
ACC_010414,CUST_06573,Savings,2024-03-09,4262.22,BR022,RM_057,Savings
ACC_010415,CUST_04854,Salary,2025-07-31,4302.93,BR039,RM_096,Salary
ACC_010416,CUST_06962,Savings,2023-11-15,196667.04,BR021,RM_010,Savings
ACC_010417,CUST_04267,Salary,2025-11-30,39788.75,BR015,RM_094,Salary
ACC_010418,CUST_03543,Savings,2025-11-05,21912.7,BR023,RM_013,Savings
ACC_010419,CUST_01629,Savings,2021-07-16,11505.83,BR042,RM_088,Savings
ACC_010420,CUST_06713,Savings,2024-03-09,8185.51,BR003,RM_100,Savings
ACC_010421,CUST_07155,Savings,2025-11-12,3142.51,BR039,RM_055,Savings
ACC_010422,CUST_05316,Current,2025-11-21,1938.63,BR030,RM_067,Current
ACC_010423,CUST_07040,Savings,2026-08-18,477967.51,BR042,RM_075,Savings
ACC_010424,CUST_00893,Savings,2025-03-14,90296.48,BR039,RM_092,Savings
ACC_010425,CUST_04093,Savings,2026-06-19,37134.07,BR015,RM_009,Savings
ACC_010426,CUST_05434,Savings,2025-10-07,555.63,BR035,RM_005,Savings
ACC_010427,CUST_03773,Current,2025-10-27,35421.11,BR028,RM_072,Current
ACC_010428,CUST_02475,Savings,2024-03-22,2570.19,BR036,RM_068,Savings
ACC_010429,CUST_02976,Savings,2025-12-31,68183.27,BR032,RM_043,Savings
ACC_010430,CUST_09634,Savings,2026-08-06,4957.74,BR023,RM_082,Savings
ACC_010431,CUST_01274,Savings,2025-05-22,23788.74,BR002,RM_080,Savings
ACC_010432,CUST_02434,Current,2025-04-01,70303.53,BR011,RM_042,Current
ACC_010433,CUST_09395,Savings,2026-08-12,11325.51,BR002,RM_009,Savings
ACC_010434,CUST_07533,Savings,2026-06-03,-753.16,BR031,RM_099,Savings
ACC_010435,CUST_00951,Savings,2025-08-17,13377.37,BR028,RM_075,Savings
ACC_010436,CUST_09115,Salary,2024-07-28,31627.21,BR009,RM_015,Salary
ACC_010437,CUST_01837,Savings,2026-07-04,5149.54,BR021,RM_073,Savings
ACC_010438,CUST_05314,Salary,2024-08-11,16270.01,BR003,RM_048,Salary
ACC_010439,CUST_03796,Savings,2026-04-19,4568.89,BR016,RM_060,Savings
ACC_010440,CUST_06764,Current,2024-11-30,219524.67,BR045,RM_093,Current
ACC_010441,CUST_07709,Savings,2026-04-01,138720.67,BR044,RM_023,Savings
ACC_010442,CUST_02179,Savings,2024-07-12,6925.27,BR020,RM_037,Savings
ACC_010443,CUST_02164,Savings,2025-03-20,21244.38,BR026,RM_014,Savings
ACC_010444,CUST_01519,Savings,2024-05-22,6132.93,BR045,RM_078,Savings
ACC_010445,CUST_04774,Savings,2026-06-19,21515.15,BR026,RM_008,Savings
ACC_010446,CUST_08259,Current,2024-04-08,17962.69,BR028,RM_099,Current
ACC_010447,CUST_02862,Current,2024-10-13,9711.64,BR008,RM_027,Current
ACC_010448,CUST_07638,Current,2026-08-06,58776.42,BR029,RM_097,Current
ACC_010449,CUST_02336,Salary,2026-05-11,-2920.81,BR030,RM_034,Salary
ACC_010450,CUST_00614,Savings,2023-07-20,21179.62,BR021,RM_042,Savings
ACC_010451,CUST_04796,Savings,2024-06-03,20563.76,BR042,RM_047,Savings
ACC_010452,CUST_06845,Savings,2024-10-23,2523.6,BR039,RM_050,Savings
ACC_010453,CUST_03135,Current,2026-05-23,2534.84,BR040,RM_064,Current
ACC_010454,CUST_03090,Savings,2025-09-12,30157.77,BR029,RM_006,Savings
ACC_010455,CUST_07741,Salary,2026-01-08,1617.29,BR017,RM_039,Salary
ACC_010456,CUST_07722,Savings,2026-05-04,30658.68,BR013,RM_050,Savings
ACC_010457,CUST_07929,Salary,2025-01-15,157625.74,BR046,RM_100,Salary
ACC_010458,CUST_07240,Savings,2024-03-01,57802.95,BR042,RM_097,Savings
ACC_010459,CUST_09093,Salary,2024-08-20,3463.85,BR030,RM_017,Salary
ACC_010460,CUST_09836,Savings,2025-01-10,15348.67,BR029,RM_069,Savings
ACC_010461,CUST_00135,Savings,2024-05-12,22313.15,BR036,RM_034,Savings
ACC_010462,CUST_06701,Savings,2026-06-22,7634.39,BR018,RM_053,Savings
ACC_010463,CUST_07386,Savings,2024-10-11,4566.55,BR045,RM_077,Savings
ACC_010464,CUST_04193,Savings,2023-10-06,194734.04,BR020,RM_030,Savings
ACC_010465,CUST_03367,Savings,2026-07-18,4101.53,BR017,RM_042,Savings
ACC_010466,CUST_08627,Savings,2026-04-26,1002.38,BR043,RM_065,Savings
ACC_010467,CUST_01499,Savings,2023-11-23,13765.16,BR018,RM_091,Savings
ACC_010468,CUST_08441,Savings,2024-11-17,7367.63,BR019,RM_059,Savings
ACC_010469,CUST_06936,Current,2025-02-05,7498.55,BR009,RM_030,Current
ACC_010470,CUST_03558,Savings,2025-10-06,6040.28,BR006,RM_039,Savings
ACC_010471,CUST_03464,Savings,2026-08-07,10386.14,BR002,RM_076,Savings
ACC_010472,CUST_02791,Savings,2025-11-16,14732.82,BR013,RM_009,Savings
ACC_010473,CUST_04873,Savings,2025-02-12,6746.31,BR045,RM_052,Savings
ACC_010474,CUST_05715,Salary,2026-05-30,34750.48,BR017,RM_047,Salary
ACC_010475,CUST_02480,Salary,2026-12-06,8201.6,BR001,RM_050,Salary
ACC_010476,CUST_04648,Savings,2024-11-16,1529.18,BR025,RM_065,Savings
ACC_010477,CUST_05733,Salary,2024-10-17,70291.48,BR008,RM_019,Salary
ACC_010478,CUST_02790,Savings,2024-05-26,41335.44,BR006,RM_021,Savings
ACC_010479,CUST_05527,Savings,2025-05-15,4566.8,BR011,RM_087,Savings
ACC_010480,CUST_07861,Savings,2024-10-21,5524.9,BR004,RM_028,Savings
ACC_010481,CUST_04057,Savings,2025-10-31,591.01,BR020,RM_054,Savings
ACC_010482,CUST_08832,Current,2026-02-21,10032.45,BR004,RM_026,Current
ACC_010483,CUST_04795,Savings,2025-04-26,17485.31,BR001,RM_067,Savings
ACC_010484,CUST_09153,Savings,2025-10-26,22440.77,BR044,RM_017,Savings
ACC_010485,CUST_05196,Savings,2025-12-01,3204.9,BR043,RM_069,Savings
ACC_010486,CUST_00060,Savings,2026-03-10,43419.81,BR048,RM_068,Savings
ACC_010487,CUST_04934,Salary,2022-01-06,2390.14,BR040,RM_024,Salary
ACC_010488,CUST_08699,Savings,2024-10-11,134828.0,BR027,RM_031,Savings
ACC_010489,CUST_04969,Savings,2025-03-15,22385.74,BR036,RM_063,Savings
ACC_010490,CUST_04706,Savings,2025-04-20,45945.08,BR006,RM_083,Savings
ACC_010491,CUST_10077,Savings,2023-10-02,1300.27,BR040,RM_038,Savings
ACC_010492,CUST_09599,Savings,2021-12-24,12793.68,BR029,RM_052,Savings
ACC_010493,CUST_08732,Savings,2025-06-03,177104.05,BR035,RM_001,Savings
ACC_010494,CUST_03024,Savings,2023-11-03,7795.18,BR012,RM_019,Savings
ACC_010495,CUST_01192,Salary,2023-08-06,40518.63,BR045,RM_004,Salary
ACC_010496,CUST_01987,Savings,2024-02-17,29088.22,BR043,RM_041,Savings
ACC_010497,CUST_00770,Savings,2025-06-22,11852.67,BR046,RM_100,Savings
ACC_010498,CUST_07300,Current,2025-09-22,11675.54,BR018,RM_035,Current
ACC_010499,CUST_09727,Current,2026-05-18,564472.47,BR025,RM_047,Current
ACC_010500,CUST_05262,Savings,2026-04-25,113974.71,BR032,RM_094,Savings
ACC_010501,CUST_00950,Savings,2025-12-24,12049.17,BR017,RM_017,Savings
ACC_010502,CUST_01413,Current,2024-12-14,10679.82,BR010,RM_017,Current
ACC_010503,CUST_08224,Savings,2026-05-19,2356.41,BR028,RM_018,Savings
ACC_010504,CUST_07540,Savings,2025-01-29,35419.52,BR036,RM_062,Savings
ACC_010505,CUST_06189,Salary,2025-10-08,4529.72,BR024,RM_090,Salary
ACC_010506,CUST_09206,Savings,2023-08-10,29822.92,BR027,RM_026,Savings
ACC_010507,CUST_04285,Savings,2024-01-06,40870.97,BR022,RM_010,Savings
ACC_010508,CUST_08318,Savings,2025-12-11,115985.74,BR023,RM_085,Savings
ACC_010509,CUST_00956,Current,2025-12-01,9232.56,BR037,RM_015,Current
ACC_010510,CUST_05481,Savings,2026-05-26,972.72,BR018,RM_092,Savings
ACC_010511,CUST_10024,Current,2026-01-07,3992.65,BR008,RM_036,Current
ACC_010512,CUST_04799,Savings,2026-11-16,3677.5,BR011,RM_074,Savings
ACC_010513,CUST_06712,Savings,2026-07-01,29761.6,BR020,RM_042,Savings
ACC_010514,CUST_00620,Savings,2026-08-13,6600.42,BR041,RM_009,Savings
ACC_010515,CUST_09217,Salary,2024-01-22,352883.25,BR008,RM_011,Salary
ACC_010516,CUST_04118,Current,2026-06-16,5356.41,BR024,RM_058,Current
ACC_010517,CUST_01406,Savings,2023-12-10,1252826.3,BR013,RM_041,Savings
ACC_010518,CUST_00114,Savings,2026-01-02,5353.56,BR005,RM_030,Savings
ACC_010519,CUST_02072,Salary,2024-11-16,32741.19,BR023,RM_013,Salary
ACC_010520,CUST_04298,Salary,2023-06-11,8604.97,BR017,RM_075,Salary
ACC_010521,CUST_10125,Savings,2026-02-16,8484.16,BR047,RM_003,Savings
ACC_010522,CUST_03883,Salary,2025-02-25,117509.31,BR038,RM_073,Salary
ACC_010523,CUST_02426,Savings,2022-06-23,9918.78,BR043,RM_049,Savings
ACC_010524,CUST_05242,Savings,2024-02-28,47028.47,BR023,RM_070,Savings
ACC_010525,CUST_09511,Savings,2025-05-06,53081.96,BR022,RM_090,Savings
ACC_010526,CUST_04754,Savings,2023-02-14,6880.66,BR045,RM_036,Savings
ACC_010527,CUST_07460,Current,2026-05-30,344385.8,BR028,RM_009,Current
ACC_010528,CUST_07981,Current,2025-05-15,37456.58,BR013,RM_097,Current
ACC_010529,CUST_03392,Salary,2025-04-20,14440.08,BR046,RM_086,Salary
ACC_010530,CUST_03761,Savings,2026-01-08,4786.39,BR018,RM_092,Savings
ACC_010531,CUST_06056,Savings,2024-12-14,21446.72,BR013,RM_023,Savings
ACC_010532,CUST_02014,Salary,2024-11-29,16498.4,BR029,RM_048,Salary
ACC_010533,CUST_08292,Savings,2025-10-28,64880.24,BR023,RM_006,Savings
ACC_010534,CUST_09969,Savings,2026-08-09,1414.66,BR015,RM_075,Savings
ACC_010535,CUST_05494,Savings,2025-09-05,13406.59,BR023,RM_084,Savings
ACC_010536,CUST_02163,Current,2023-01-02,150245.63,BR031,RM_038,Current
ACC_010537,CUST_08275,Savings,2025-06-08,3665.99,BR012,RM_084,Savings
ACC_010538,CUST_05455,Current,2025-03-10,41279.92,BR038,RM_051,Current
ACC_010539,CUST_03769,Savings,2026-01-24,1342.16,BR050,RM_060,Savings
ACC_010540,CUST_05585,Current,2024-11-18,19641.3,BR039,RM_030,Current
ACC_010541,CUST_04379,Current,2022-01-14,45786.56,BR032,RM_070,Current
ACC_010542,CUST_03252,Savings,2024-01-21,21585.17,BR016,RM_053,Savings
ACC_010543,CUST_07400,Savings,2025-04-15,3112.1,BR040,RM_038,Savings
ACC_010544,CUST_02298,Salary,2024-05-01,13740.36,BR015,RM_033,Salary
ACC_010545,CUST_00931,Current,2026-03-29,305315.55,BR026,RM_081,Current
ACC_010546,CUST_01603,Savings,2026-04-04,7138.84,BR029,RM_059,Savings
ACC_010547,CUST_07560,Current,2025-05-22,1492197.58,BR030,RM_038,Current
ACC_010548,CUST_06111,Savings,2025-10-09,62010.29,BR032,RM_022,Savings
ACC_010549,CUST_01495,Savings,2024-02-15,22261.3,BR039,RM_071,Savings
ACC_010550,CUST_06449,Savings,2024-02-27,14823.42,BR025,RM_055,Savings
ACC_010551,CUST_10165,Savings,2026-07-18,11020.22,BR027,RM_057,Savings
ACC_010552,CUST_02274,Savings,2022-09-22,2335.26,BR010,RM_025,Savings
ACC_010553,CUST_06937,Savings,2026-03-23,64763.32,BR047,RM_095,Savings
ACC_010554,CUST_04013,Savings,2022-07-28,4640.77,BR021,RM_013,Savings
ACC_010555,CUST_09287,Savings,2025-02-10,1111.81,BR011,RM_067,Savings
ACC_010556,CUST_10149,Salary,2026-06-18,243097.57,BR036,RM_059,Salary
ACC_010557,CUST_02306,Savings,2026-03-05,3685.02,BR011,RM_015,Savings
ACC_010558,CUST_08385,Savings,2024-10-19,4367.79,BR031,RM_072,Savings
ACC_010559,CUST_00173,Savings,2026-04-26,379.37,BR031,RM_099,Savings
ACC_010560,CUST_01860,Savings,2023-11-06,11174.08,BR044,RM_014,Savings
ACC_010561,CUST_04093,Savings,2024-11-07,32895.83,BR018,RM_088,Savings
ACC_010562,CUST_02123,Savings,2022-02-03,12792.76,BR002,RM_013,Savings
ACC_010563,CUST_01054,Current,2022-08-10,30737.26,BR020,RM_082,Current
ACC_010564,CUST_03712,Savings,2025-11-15,2163.68,BR026,RM_095,Savings
ACC_010565,CUST_06270,Savings,2024-02-05,2860.57,BR035,RM_043,Savings
ACC_010566,CUST_09807,Savings,2023-04-03,14953.89,BR032,RM_048,Savings
ACC_010567,CUST_02334,Savings,2025-09-06,948828.25,BR015,RM_011,Savings
ACC_010568,CUST_07265,Savings,2026-05-21,124167.83,BR017,RM_026,Savings
ACC_010569,CUST_03026,Salary,2024-10-27,627.32,BR049,RM_045,Salary
ACC_010570,CUST_06960,Savings,2026-05-05,888.09,BR031,RM_085,Savings
ACC_010571,CUST_04486,Current,2025-12-10,41627.39,BR026,RM_084,Current
ACC_010572,CUST_07344,Salary,2026-04-09,6803.81,BR001,RM_060,Salary
ACC_010573,CUST_04184,Current,2024-12-07,3669.86,BR047,RM_097,Current
ACC_010574,CUST_03164,Savings,2024-11-24,17736.5,BR040,RM_068,Savings
ACC_010575,CUST_10111,Savings,2025-02-07,15776.68,BR042,RM_015,Savings
ACC_010576,CUST_03918,Current,2024-01-09,21456.92,BR002,RM_012,Current
ACC_010577,CUST_03000,Savings,2023-04-23,7559.87,BR024,RM_070,Savings
ACC_010578,CUST_00610,Savings,2026-02-28,9754.42,BR041,RM_099,Savings
ACC_010579,CUST_04002,Current,2026-08-11,2546.84,BR019,RM_045,Current
ACC_010580,CUST_00673,Savings,2025-12-27,13679.08,BR018,RM_098,Savings
ACC_010581,CUST_03356,Savings,2022-06-28,6074.57,BR046,RM_016,Savings
ACC_010582,CUST_08569,Salary,2025-06-08,45155.8,BR007,RM_067,Salary
ACC_010583,CUST_02027,Current,2025-04-13,69044.1,BR027,RM_039,Current
ACC_010584,CUST_08662,Current,2025-03-06,11313.23,BR021,RM_020,Current
ACC_010585,CUST_00731,Savings,2021-11-08,18676.4,BR026,RM_014,Savings
ACC_010586,CUST_04013,Savings,2024-09-12,27192.53,BR027,RM_014,Savings
ACC_010587,CUST_01324,Savings,2024-11-12,25948.82,BR044,RM_004,Savings
ACC_010588,CUST_04485,Savings,2023-05-03,10746.53,BR036,RM_002,Savings
ACC_010589,CUST_05284,Savings,2025-01-16,16171.03,BR004,RM_029,Savings
ACC_010590,CUST_05438,Savings,2026-02-23,2374.9,BR049,RM_058,Savings
ACC_010591,CUST_01784,Savings,2024-08-12,51169.69,BR005,RM_099,Savings
ACC_010592,CUST_07941,Savings,2025-02-01,4981.69,BR047,RM_015,Savings
ACC_010593,CUST_00806,Savings,2022-01-27,7781.79,BR040,RM_067,Savings
ACC_010594,CUST_00522,Savings,2025-08-24,136593.74,BR033,RM_037,Savings
ACC_010595,CUST_01790,Savings,2025-11-12,108272.14,BR020,RM_037,Savings
ACC_010596,CUST_06502,Savings,2023-08-28,540007.18,BR019,RM_042,Savings
ACC_010597,CUST_09727,Salary,2026-07-08,311955.04,BR046,RM_066,Salary
ACC_010598,CUST_06042,Savings,2025-07-07,3153.82,BR039,RM_022,Savings
ACC_010599,CUST_10040,Savings,2023-04-10,19634.52,BR013,RM_068,Savings
ACC_010600,CUST_09962,Savings,2024-12-06,106861.41,BR027,RM_077,Savings
ACC_010601,CUST_09632,Savings,2026-01-22,15062.47,BR011,RM_098,Savings
ACC_010602,CUST_06902,Savings,2025-06-11,49514.9,BR044,RM_096,Savings
ACC_010603,CUST_01173,Savings,2024-08-07,14380.88,BR010,RM_028,Savings
ACC_010604,CUST_05548,Salary,2025-03-11,753.29,BR024,RM_072,Salary
ACC_010605,CUST_08504,Savings,2025-09-26,9921.02,BR045,RM_035,Savings
ACC_010606,CUST_09238,Savings,2025-10-19,28483.74,BR026,RM_003,Savings
ACC_010607,CUST_01368,Savings,2026-05-30,29661.52,BR024,RM_008,Savings
ACC_010608,CUST_00653,Current,2026-03-10,66154.05,BR046,RM_080,Current
ACC_010609,CUST_08975,Savings,2026-01-11,2168.68,BR044,RM_039,Savings
ACC_010610,CUST_06512,Savings,2025-04-19,5488.18,BR023,RM_062,Savings
ACC_010611,CUST_08547,Savings,2024-03-09,9139.42,BR050,RM_054,Savings
ACC_010612,CUST_06120,Savings,2026-04-30,9260.57,BR035,RM_099,Savings
ACC_010613,CUST_02117,Salary,2026-05-17,45467.2,BR050,RM_010,Salary
ACC_010614,CUST_08470,Savings,2025-11-28,72468.14,BR011,RM_087,Savings
ACC_010615,CUST_03442,Savings,2022-12-28,7491.04,BR048,RM_061,Savings
ACC_010616,CUST_04137,Savings,2026-07-27,14800.64,BR038,RM_051,Savings
ACC_010617,CUST_02313,Current,2025-08-16,107609.35,BR044,RM_092,Current
ACC_010618,CUST_08126,Savings,2025-03-20,50810.36,BR023,RM_089,Savings
ACC_010619,CUST_02537,Savings,2024-06-19,121553.86,BR048,RM_060,Savings
ACC_010620,CUST_01322,Savings,2024-12-03,1922.5,BR002,RM_032,Savings
ACC_010621,CUST_01025,Savings,2026-07-23,6610.22,BR013,RM_078,Savings
ACC_010622,CUST_09240,Salary,2024-01-06,4281.02,BR036,RM_052,Salary
ACC_010623,CUST_05953,Savings,2026-06-22,208420.47,BR002,RM_041,Savings
ACC_010624,CUST_00669,Savings,2022-10-31,99531.0,BR008,RM_008,Savings
ACC_010625,CUST_06148,Current,2023-12-11,53548.29,BR046,RM_013,Current
ACC_010626,CUST_09074,Current,2024-08-16,38703.61,BR026,RM_012,Current
ACC_010627,CUST_03635,Savings,2025-03-21,6080.43,BR002,RM_003,Savings
ACC_010628,CUST_07313,Current,2024-01-07,6520.32,BR048,RM_046,Current
ACC_010629,CUST_01541,Savings,2026-03-28,56745.9,BR032,RM_090,Savings
ACC_010630,CUST_02994,Savings,2025-10-29,13873.12,BR022,RM_015,Savings
ACC_010631,CUST_06109,Savings,2025-04-02,17478.51,BR043,RM_009,Savings
ACC_010632,CUST_08939,Savings,2026-07-06,514748.68,BR024,RM_038,Savings
ACC_010633,CUST_07275,Salary,2023-03-29,47203.49,BR035,RM_099,Salary
ACC_010634,CUST_06892,Savings,2026-03-28,1565.19,BR005,RM_007,Savings
ACC_010635,CUST_05754,Savings,2025-06-30,27099.42,BR002,RM_089,Savings
ACC_010636,CUST_04045,Savings,2026-02-24,4215.03,BR044,RM_060,Savings
ACC_010637,CUST_03391,Salary,2026-08-12,284870.6,BR001,RM_059,Salary
ACC_010638,CUST_06193,Current,2025-09-06,15290.47,BR011,RM_062,Current
ACC_010639,CUST_09995,Savings,2025-09-25,862.49,BR010,RM_064,Savings
ACC_010640,CUST_02769,Savings,2023-07-13,16859.4,BR035,RM_045,Savings
ACC_010641,CUST_07020,Savings,2026-06-11,3436.46,BR011,RM_032,Savings
ACC_010642,CUST_02487,Savings,2024-11-29,4431.25,BR040,RM_084,Savings
ACC_010643,CUST_02657,Salary,2025-04-03,29490.34,BR033,RM_041,Salary
ACC_010644,CUST_04778,Savings,2026-01-25,32508.8,BR003,RM_059,Savings
ACC_010645,CUST_02510,Savings,2025-02-27,1407441.48,BR025,RM_023,Savings
ACC_010646,CUST_01306,Current,2026-06-30,69775.92,BR029,RM_036,Current
ACC_010647,CUST_01554,Current,2026-03-01,174907.64,BR007,RM_024,Current
ACC_010648,CUST_01633,Savings,2025-06-06,12407.74,BR016,RM_090,Savings
ACC_010649,CUST_03275,Current,2025-09-21,182652.31,BR048,RM_081,Current
ACC_010650,CUST_06637,Salary,2024-09-01,3078.1,BR016,RM_023,Salary
ACC_010651,CUST_04306,Savings,2026-07-21,19613.88,BR004,RM_073,Savings
ACC_010652,CUST_07358,Savings,2026-03-26,3236.58,BR020,RM_019,Savings
ACC_010653,CUST_01294,Savings,2023-02-21,12433.75,BR011,RM_004,Savings
ACC_010654,CUST_01462,Savings,2026-02-01,16856.26,BR012,RM_077,Savings
ACC_010655,CUST_07737,Savings,2024-01-20,8332.6,BR050,RM_022,Savings
